"Date","Reference","Ticker","Type","Quantity","Price/share","Gross Amount","CCY","FX Rate","Fee","Net Amt.","Tax Amt."
"24/02/2022 15:50:03","QRG64ULKZA","EUR","Conversion","","","-100.00","EUR","1.11320","0.00","-100.00",""
"24/02/2022 15:48:43","VKR2SJF8NW","AMZN","Buy","0.001093851","2907.16000","3.18","USD","","","3.18",""
"24/02/2022 15:48:30","JF22V9LYMV","NFLX","Buy","0.013503477","370.27500","5.00","USD","","","5.00",""
"24/02/2022 15:48:19","ZKU87J93GA","SHOP","Buy","0.007889172","633.78000","5.00","USD","","","5.00",""
"24/02/2022 15:48:06","KM59AXWN2C","PLTR","Buy","0.459770114","10.87500","5.00","USD","","","5.00",""
"24/02/2022 15:47:53","5MM7UVYZZX","NVDA","Buy","0.022452232","222.69500","5.00","USD","","","5.00",""
"24/02/2022 15:47:42","RVXMVHUF9K","IRM","Buy","0.445980599","44.84500","20.00","USD","","","20.00",""
"24/02/2022 15:47:31","U4KCYUH6FX","SPG","Buy","0.150858004","132.57500","20.00","USD","","","20.00",""
"24/02/2022 15:46:57","GHRCYKA5GW","MRK","Buy","0.268690804","74.43500","20.00","USD","","","20.00",""
"24/02/2022 15:35:24","57HEZ2GFKS","MPW","Buy","1.000000000","19.87700","19.88","USD","","","19.88",""
"24/02/2022 15:35:10","32XU6H7ZER","ENB","Buy","0.483851457","41.33500","20.00","USD","","","20.00",""
"24/02/2022 15:34:47","7W6NNGVLWU","KMB","Buy","0.154828720","129.17500","20.00","USD","","","20.00",""
"24/02/2022 15:27:05","HUGVRC22XA","HPQ","Buy","0.590929236","33.84500","20.00","USD","","","20.00",""
"24/02/2022 15:23:50","ULRR8VFSN6","MCD","Buy","0.082870638","241.34000","20.00","USD","","","20.00",""
"24/02/2022 15:17:24","H8R398JEZA","O","Buy","0.308308925","64.87000","20.00","USD","","","20.00",""
"24/02/2022 15:17:06","5HJY6K86HH","PEP","Buy","0.123008795","162.59000","20.00","USD","","","20.00",""
"24/02/2022 14:42:29","SZ9GE74MU8","USD","Conversion","","","223.06","USD","0.89661","","223.06",""
"24/02/2022 14:42:29","SZ9GE74MU8","EUR","Conversion","","","-200.00","EUR","1.11530","0.00","-200.00",""
"23/02/2022 19:04:03","JXVXCRUEU2","SHOP","Buy","0.010602044","633.84000","6.72","USD","","","6.72",""
"23/02/2022 19:03:51","X7WQZKSZKS","AMD","Buy","0.044883303","111.40000","5.00","USD","","","5.00",""
"23/02/2022 19:03:41","LAHZYYHA7F","ZM","Buy","0.041030690","121.86000","5.00","USD","","","5.00",""
"23/02/2022 19:03:31","MEQS7AZXJQ","NFLX","Buy","0.013455871","371.58500","5.00","USD","","","5.00",""
"23/02/2022 19:03:16","SSAR7FCMYS","GD","Sell","0.100000000","217.20500","21.72","USD","","","21.72",""
"23/02/2022 15:20:32","KH2FX9ZH6Q","STAG","Buy","0.474449736","38.84500","18.43","USD","","","18.43",""
"23/02/2022 15:20:16","77M2A4MNKX","MCD","Buy","0.079608327","251.23000","20.00","USD","","","20.00",""
"23/02/2022 15:19:26","R8ZQXL4WJM","LYB","Buy","0.329239215","99.27000","32.68","USD","","","32.68",""
"23/02/2022 15:19:13","HE9J85NL4R","DOW","Buy","0.313633284","60.29500","18.91","USD","","","18.91",""
"23/02/2022 15:18:30","7K9K2SLG2C","HD","Buy","0.064184852","311.60000","20.00","USD","","","20.00",""
"23/02/2022 15:14:11","AJ4R32QNH9","STT","Buy","0.219154065","91.26000","20.00","USD","","","20.00",""
"23/02/2022 15:13:52","85C7W5U92Z","CMI","Buy","0.095036707","210.44500","20.00","USD","","","20.00",""
"23/02/2022 15:12:18","9UGRNLCH52","CMCSA","Buy","0.437588885","45.70500","20.00","USD","","","20.00",""
"23/02/2022 15:11:45","CX7XFHGX5Z","USD","Conversion","","","170.02","USD","0.88222","","170.02",""
"23/02/2022 15:11:45","CX7XFHGX5Z","EUR","Conversion","","","-150.00","EUR","1.13350","0.00","-150.00",""
"22/02/2022 16:53:31","N8AV7Y5AM8","HD","Buy","0.044175948","317.82000","14.04","USD","","","14.04",""
"22/02/2022 16:53:21","7A9FFQARYL","BBY","Buy","0.108548168","92.12500","10.00","USD","","","10.00",""
"22/02/2022 16:53:12","KCALNN43FF","LOW","Buy","0.046544100","214.85000","10.00","USD","","","10.00",""
"22/02/2022 14:58:29","ZUANNQ2SLX","USD","Conversion","","","34.04","USD","0.88113","","34.04",""
"22/02/2022 14:58:29","ZUANNQ2SLX","EUR","Conversion","","","-30.00","EUR","1.13490","0.00","-30.00",""
"22/02/2022 14:48:53","UL25UL5VRW","DOW","Buy","0.281645831","60.39500","17.01","USD","","","17.01",""
"22/02/2022 14:48:41","A327QKEZEK","ALL","Buy","0.160959317","124.25500","20.00","USD","","","20.00",""
"22/02/2022 14:48:17","AH77SA5H5E","HON","Buy","0.108979947","183.52000","20.00","USD","","","20.00",""
"22/02/2022 14:48:04","XV9KRJGVEM","HII","Buy","0.107232856","186.51000","20.00","USD","","","20.00",""
"22/02/2022 14:47:06","5NK9RM2M9L","SMG","Buy","0.146482586","136.53500","20.00","USD","","","20.00",""
"22/02/2022 14:39:59","86YRS7Y7MM","BBY","Buy","0.212336766","94.19000","20.00","USD","","","20.00",""
"22/02/2022 14:39:43","V73RMJ6NQK","HD","Buy","0.060721984","329.37000","20.00","USD","","","20.00",""
"22/02/2022 14:36:29","FJ48ZWJ9A4","USD","Conversion","","","136.15","USD","0.88136","","136.15",""
"22/02/2022 14:36:29","FJ48ZWJ9A4","EUR","Conversion","","","-120.00","EUR","1.13460","0.00","-120.00",""
"22/02/2022 07:22:39","X78LYLZ36U","","Buy","","","600.00","EUR","","","600.00",""
"19/02/2022 07:00:46","NGCN5NECNW","CAT","Dividend","","","0.87","USD","","","0.74","0.13"
"19/02/2022 07:00:45","UE7LZF5SUU","COST","Dividend","","","0.13","USD","","","0.12","0.01"
"18/02/2022 19:31:15","A7WSVLNW5M","INTC","Buy","0.539271075","45.13500","24.34","USD","","","24.34",""
"18/02/2022 19:31:00","WXC48KVFR8","NKE","Sell","0.169518468","143.58500","24.34","USD","","","24.34",""
"18/02/2022 19:27:29","YA77ZL8AEN","INTC","Buy","0.593274886","45.05500","26.73","USD","","","26.73",""
"18/02/2022 19:27:14","KLQ6AM9KLC","ERIE","Sell","0.141283773","182.26000","25.75","USD","","","25.75",""
"17/02/2022 19:51:20","LAY6L5YYLV","NVDA","Buy","0.101967982","245.17500","25.00","USD","","","25.00",""
"17/02/2022 19:51:12","KX5WN4W2KY","NKE","Sell","0.174660285","143.13500","25.00","USD","","","25.00",""
"17/02/2022 19:43:17","LQCGSUXLQM","SNA","Buy","0.071998704","216.11500","15.56","USD","","","15.56",""
"17/02/2022 19:42:45","RQ3H4NZX4L","CMCSA","Buy","0.319047112","47.01500","15.00","USD","","","15.00",""
"17/02/2022 19:42:04","WF5NKL3AYF","WMT","Sell","0.221063476","138.24500","30.56","USD","","","30.56",""
"17/02/2022 19:40:16","MLLHN2YNLM","HPQ","Buy","0.545777050","36.64500","20.00","USD","","","20.00",""
"17/02/2022 19:37:22","RZEHA7K93Y","PYPL","Buy","0.189071658","105.78000","20.00","USD","","","20.00",""
"17/02/2022 19:37:00","CHJL4S27ES","FB","Buy","0.095014133","210.49500","20.00","USD","","","20.00",""
"17/02/2022 19:36:35","8M8CYWEQ2Z","RIVN","Buy","0.065704026","65.44500","4.30","USD","","","4.30",""
"17/02/2022 19:36:13","WLHEZJE3YH","LCID","Buy","0.176897222","28.26500","5.00","USD","","","5.00",""
"17/02/2022 19:32:37","GYV3F26AAH","SHOP","Buy","0.049113720","671.91000","33.00","USD","","","33.00",""
"17/02/2022 19:32:20","HEXNE6WQLY","USD","Conversion","","","102.30","USD","0.87973","","102.30",""
"17/02/2022 19:32:20","HEXNE6WQLY","EUR","Conversion","","","-90.00","EUR","1.13670","0.00","-90.00",""
"17/02/2022 16:04:16","3FKVH4MKWJ","CMI","Buy","0.033100022","221.45000","7.33","USD","","","7.33",""
"17/02/2022 16:04:03","ECEHM7AY36","MMM","Buy","0.133587148","149.71500","20.00","USD","","","20.00",""
"17/02/2022 16:03:48","SGJHC5K6AX","TGT","Buy","0.121173933","206.31500","25.00","USD","","","25.00",""
"17/02/2022 16:02:41","W9VENYQV64","PFE","Buy","0.203520911","49.13500","10.00","USD","","","10.00",""
"17/02/2022 16:02:14","MSA6ESYW73","CMCSA","Buy","0.317225335","47.28500","15.00","USD","","","15.00",""
"17/02/2022 16:01:52","SSS9238CZA","SMG","Buy","0.107093135","140.06500","15.00","USD","","","15.00",""
"17/02/2022 16:00:54","3H6C32QKH6","STT","Buy","0.103385887","96.72500","10.00","USD","","","10.00",""
"17/02/2022 16:00:05","MS3HGY5HH8","USD","Conversion","","","102.33","USD","0.87943","","102.33",""
"17/02/2022 16:00:05","MS3HGY5HH8","EUR","Conversion","","","-90.00","EUR","1.13710","0.00","-90.00",""
"17/02/2022 15:56:19","Y4Z2EEZ3HC","ALL","Buy","0.123220041","122.54500","15.10","USD","","","15.10",""
"17/02/2022 15:56:07","CAS7US9AXF","LYB","Buy","0.147761414","101.51500","15.00","USD","","","15.00",""
"17/02/2022 15:55:44","7RA3ZZ9XLV","DOW","Buy","0.244220123","61.42000","15.00","USD","","","15.00",""
"17/02/2022 14:41:05","JK8KRY74L6","SNA","Buy","0.069043290","217.25500","15.00","USD","","","15.00",""
"16/02/2022 20:12:31","3YZQZQGGAJ","HSY","Buy","0.049422986","202.33500","10.00","USD","","","10.00",""
"16/02/2022 20:12:13","6LWWGW748Q","WMT","Buy","0.112036449","133.88500","15.00","USD","","","15.00",""
"16/02/2022 20:11:39","Q7CY5ZJZH4","RIVN","Buy","0.075683039","66.06500","5.00","USD","","","5.00",""
"16/02/2022 20:11:31","9EZVR6FGQY","LCID","Buy","0.172146668","29.04500","5.00","USD","","","5.00",""
"16/02/2022 20:11:07","JWUNSRJNLQ","WM","Buy","0.140046215","142.81000","20.00","USD","","","20.00",""
"16/02/2022 20:10:27","7RQ28QLH68","WHR","Sell","0.300000000","205.82000","61.75","USD","","","61.75",""
"16/02/2022 19:10:38","M3W2CJJYJJ","SNA","Buy","0.068938575","217.58500","15.00","USD","","","15.00",""
"16/02/2022 19:10:24","G8LLQKL32W","USD","Conversion","","","68.35","USD","0.87780","","68.35",""
"16/02/2022 19:10:24","G8LLQKL32W","EUR","Conversion","","","-60.00","EUR","1.13920","0.00","-60.00",""
"16/02/2022 16:55:36","QN3N7YAEA4","ALL","Buy","0.115999036","124.57000","14.45","USD","","","14.45",""
"16/02/2022 16:54:21","FNEKLUEHN6","LYB","Buy","0.097285728","102.79000","10.00","USD","","","10.00",""
"16/02/2022 16:54:10","MN35VRSQ23","DOW","Buy","0.160500762","62.30500","10.00","USD","","","10.00",""
"16/02/2022 16:54:00","S98FCM8SH2","LMT","Buy","0.026003068","384.57000","10.00","USD","","","10.00",""
"16/02/2022 16:53:17","J72SS5NM4U","MCD","Buy","0.079153062","252.67500","20.00","USD","","","20.00",""
"16/02/2022 16:53:05","V65X2CS58A","JNJ","Buy","0.120195919","166.39500","20.00","USD","","","20.00",""
"16/02/2022 16:42:31","Z38E8X5KVZ","USD","Conversion","","","68.28","USD","0.87873","","68.28",""
"16/02/2022 16:42:31","Z38E8X5KVZ","EUR","Conversion","","","-60.00","EUR","1.13800","0.00","-60.00",""
"16/02/2022 10:25:08","5HMX82XSRL","","Buy","","","300.00","EUR","","","300.00",""
"16/02/2022 07:00:57","Q28XUUXWKM","PG","Dividend","","","1.66","USD","","","1.42","0.24"
"16/02/2022 07:00:56","EV8N7LGNVJ","CL","Dividend","","","0.74","USD","","","0.63","0.11"
"16/02/2022 07:00:55","AJZFJK4JQU","O","Dividend","","","2.33","USD","","","1.99","0.34"
"16/02/2022 07:00:54","W3E4YJWLVV","PBA","Dividend","","","0.98","USD","","","0.80","0.18"
"16/02/2022 07:00:53","KKRJWHWSQJ","KMI","Dividend","","","3.47","USD","","","2.95","0.52"
"16/02/2022 07:00:52","9Z4WK8RS8U","HRL","Dividend","","","1.30","USD","","","1.11","0.19"
"16/02/2022 07:00:51","CF9V6NAK28","OHI","Dividend","","","2.09","USD","","","1.78","0.31"
"16/02/2022 07:00:51","VRUYUK9U75","ABT","Dividend","","","0.12","USD","","","0.11","0.01"
"16/02/2022 07:00:50","M3872YNK4K","ABBV","Dividend","","","2.83","USD","","","2.41","0.42"
"16/02/2022 07:00:49","9CJR2RWQ2E","MAIN","Dividend","","","1.51","USD","","","1.29","0.22"
"16/02/2022 07:00:48","NY9FL2W773","HAS","Dividend","","","0.83","USD","","","0.71","0.12"
"16/02/2022 07:00:47","8AYMR8ZW39","STAG","Dividend","","","0.38","USD","","","0.33","0.05"
"16/02/2022 07:00:45","3EWRN22ESY","MS","Dividend","","","0.43","USD","","","0.37","0.06"
"15/02/2022 20:43:45","U6GEYR4WYY","STAG","Buy","0.835255767","39.88000","33.31","USD","","","33.31",""
"15/02/2022 20:38:35","5L82HWZYXW","TGT","Buy","0.242459509","206.22000","50.00","USD","","","50.00",""
"15/02/2022 19:45:16","Y5LACCSFXX","NEE","Buy","0.243239635","75.02500","18.25","USD","","","18.25",""
"15/02/2022 19:43:21","AJG3V2Q93M","BP","Buy","2.000000000","32.07000","64.14","USD","","","64.14",""
"15/02/2022 19:43:12","C267HU84LU","BP","Buy","0.876630356","32.06500","28.11","USD","","","28.11",""
"15/02/2022 19:42:14","MU6FRXSF44","PFE","Buy","0.615146535","49.63500","30.53","USD","","","30.53",""
"15/02/2022 19:41:42","RK3373UCGW","AWR","Buy","1.000000000","85.12990","85.13","USD","","","85.13",""
"15/02/2022 14:59:03","RHGYC9SYNL","CAH","Sell","3.002334086","53.18000","159.66","USD","","","159.66",""
"15/02/2022 14:58:25","LUSZHYGRF5","BK","Sell","1.500000000","62.04010","93.06","USD","","","93.06",""
"15/02/2022 14:56:59","KF52XY53CM","ADM","Sell","0.196065616","76.89000","15.08","USD","","","15.08",""
"15/02/2022 14:56:36","9FLZ3FUHN9","OMC","Sell","0.187591928","86.19500","16.17","USD","","","16.17",""
"15/02/2022 14:56:16","4FAQ3YM48A","HAS","Sell","0.075497939","95.79500","7.23","USD","","","7.23",""
"15/02/2022 14:56:09","M496CZX4W4","MDLZ","Sell","0.108047281","66.47500","7.18","USD","","","7.18",""
"15/02/2022 14:55:59","JVRSUZZJSK","PRU","Sell","0.055057493","117.43000","6.47","USD","","","6.47",""
"15/02/2022 14:55:51","V82J2YLVAN","CVS","Sell","0.044338725","104.13500","4.62","USD","","","4.62",""
"14/02/2022 18:13:19","G32WALN6SS","NEE","Buy","0.756760365","74.88500","56.67","USD","","","56.67",""
"14/02/2022 18:12:27","E6Z4KJRCHA","CVX","Buy","0.550741665","136.18000","75.00","USD","","","75.00",""
"14/02/2022 18:12:06","UVNH69HY89","CVX","Buy","0.183621006","136.15000","25.00","USD","","","25.00",""
"14/02/2022 18:10:13","ZEM3XAGY6L","PSX","Sell","1.344156106","90.52090","121.67","USD","","","121.67",""
"14/02/2022 18:09:52","3L5LLXM444","AMGN","Buy","0.111091361","225.04000","25.00","USD","","","25.00",""
"14/02/2022 18:09:37","248AJ4A42C","CVX","Buy","0.183318056","136.37500","25.00","USD","","","25.00",""
"14/02/2022 18:09:26","ZW6UN6KH6K","AFL","Buy","0.386907064","64.61500","25.00","USD","","","25.00",""
"14/02/2022 18:07:22","FVJ926GG2W","HAS","Sell","1.152013405","95.48500","110.00","USD","","","110.00",""
"14/02/2022 15:13:17","S73XX62X4R","AMGN","Buy","0.053193162","222.58500","11.84","USD","","","11.84",""
"14/02/2022 15:12:33","G4687G8GM9","SMG","Buy","0.071022727","140.80000","10.00","USD","","","10.00",""
"14/02/2022 15:12:00","JY6ZUA9QC8","CMI","Buy","0.090391394","221.26000","20.00","USD","","","20.00",""
"14/02/2022 15:11:31","7XQCF5MYW9","CVX","Buy","0.109593044","136.87000","15.00","USD","","","15.00",""
"14/02/2022 15:11:21","ZCXW5CMYS6","PSX","Buy","0.164600021","91.13000","15.00","USD","","","15.00",""
"14/02/2022 15:11:07","Y3FLL7NL3V","TGT","Buy","0.095712098","208.96000","20.00","USD","","","20.00",""
"14/02/2022 15:09:49","Z8YRMSMULU","ABBV","Buy","0.071235218","140.38000","10.00","USD","","","10.00",""
"14/02/2022 15:09:37","XGLQYRS6A6","JNJ","Buy","0.303186490","164.91500","50.00","USD","","","50.00",""
"14/02/2022 07:32:14","C8JXZQEYKF","BK","Dividend","","","0.29","USD","","","0.25","0.04"
"14/02/2022 07:32:13","5R5KA9ENHQ","CLX","Dividend","","","1.86","USD","","","1.59","0.27"
"11/02/2022 19:41:43","39MYQMG2RV","NKE","Buy","0.344178753","140.30500","48.29","USD","","","48.29",""
"11/02/2022 19:32:26","5MNJAZAX6R","AMT","Buy","0.105543124","236.87000","25.00","USD","","","25.00",""
"11/02/2022 19:31:51","FZSQR5CVE8","DLR","Buy","0.182908984","136.68000","25.00","USD","","","25.00",""
"11/02/2022 19:28:00","S44Q3UU273","WHR","Buy","0.300000000","196.08000","58.82","USD","","","58.82",""
"11/02/2022 19:26:37","HC5RKEFJWV","CMCSA","Buy","1.000000000","48.06990","48.07","USD","","","48.07",""
"11/02/2022 19:24:32","L672Q6HRRX","MDLZ","Sell","0.896392022","66.93500","60.00","USD","","","60.00",""
"11/02/2022 19:22:43","EMEHLFUQ3M","PRU","Sell","0.489098897","120.63000","59.00","USD","","","59.00",""
"11/02/2022 19:21:56","EUE9EQNZF7","ADM","Buy","0.196065616","76.50500","15.00","USD","","","15.00",""
"11/02/2022 19:21:42","HK6FZH74M4","HSY","Buy","0.073054912","205.32500","15.00","USD","","","15.00",""
"11/02/2022 19:21:07","822NRAU8LE","OMC","Sell","0.672328379","84.78000","57.00","USD","","","57.00",""
"11/02/2022 19:18:59","RRQESUXL2J","HSY","Sell","0.431015041","205.34500","88.51","USD","","","88.51",""
"11/02/2022 19:17:12","Z5QMM9QH6F","ADM","Sell","1.578923349","76.37070","120.58","USD","","","120.58",""
"11/02/2022 10:55:06","XANN5GCAY8","AAPL","Dividend","","","0.10","USD","","","0.09","0.01"
"10/02/2022 20:22:19","4M9Y2RW5VJ","BLK","Buy","0.090566134","779.32000","70.58","USD","","","70.58",""
"10/02/2022 14:55:59","744MHURLXG","MSFT","Buy","0.048759873","307.63000","15.00","USD","","","15.00",""
"10/02/2022 14:55:36","444Q2VRHF3","AFL","Buy","0.150398556","66.49000","10.00","USD","","","10.00",""
"10/02/2022 14:55:24","F7L7975CFX","AMGN","Buy","0.042563153","234.94500","10.00","USD","","","10.00",""
"10/02/2022 14:55:09","5MA8UVVHJZ","USD","Conversion","","","14.94","USD","0.87680","","14.94",""
"10/02/2022 14:55:09","5MA8UVVHJZ","EUR","Conversion","","","-13.10","EUR","1.14050","0.00","-13.10",""
"10/02/2022 14:54:54","GEH4583LUQ","ENB","Buy","0.462695199","43.22500","20.00","USD","","","20.00",""
"10/02/2022 14:54:27","SXC3F39V9A","ARCC","Buy","0.500000000","22.27500","11.14","USD","","","11.14",""
"10/02/2022 14:34:08","ECQJNU4VNM","ASML","Buy","0.048657730","657.65500","32.00","USD","","","32.00",""
"10/02/2022 14:33:40","9NL8ECVGF5","DIS","Sell","0.211206915","155.01000","32.74","USD","","","32.74",""
"10/02/2022 09:58:56","FNQMHZ8ZZZ","EUR","Conversion","","","13.10","EUR","1.14430","","13.10",""
"10/02/2022 09:58:56","FNQMHZ8ZZZ","USD","Conversion","","","-15.00","USD","0.87389","0.00","-15.00",""
"10/02/2022 09:57:20","4YVRMJWYRZ","USD","Conversion","","","46.90","USD","0.87382","","46.90",""
"10/02/2022 09:57:20","4YVRMJWYRZ","EUR","Conversion","","","-40.99","EUR","1.14440","0.00","-40.99",""
"10/02/2022 05:37:59","JAX6S3J69H","USD","Conversion","","","1.14","USD","0.87504","","1.14",""
"10/02/2022 05:37:59","JAX6S3J69H","EUR","Conversion","","","-1.00","EUR","1.14280","0.00","-1.00",""
"10/02/2022 05:29:57","8ECVMQRF69","EUR","Conversion","","","0.87","EUR","1.14230","","0.87",""
"10/02/2022 05:29:57","8ECVMQRF69","USD","Conversion","","","-1.00","USD","0.87542","0.00","-1.00",""
"10/02/2022 05:28:40","WZ72Z8V9JY","USD","Conversion","","","89.00","USD","0.87512","","89.00",""
"10/02/2022 05:28:40","WZ72Z8V9JY","EUR","Conversion","","","-77.88","EUR","1.14270","0.00","-77.88",""
"09/02/2022 16:52:23","KRM7K2QFK8","CVS","Buy","0.044338725","105.10000","4.66","USD","","","4.66",""
"09/02/2022 16:52:09","AJJZ3CNSUW","PRU","Buy","0.041407867","120.75000","5.00","USD","","","5.00",""
"09/02/2022 16:52:00","LV6XCUMV3J","STT","Buy","0.049355905","101.30500","5.00","USD","","","5.00",""
"09/02/2022 16:41:00","LQG2WUX9SM","KMB","Buy","0.075488789","132.47000","10.00","USD","","","10.00",""
"09/02/2022 16:40:44","UYLF2U7WZF","HSY","Buy","0.073552847","203.93500","15.00","USD","","","15.00",""
"09/02/2022 16:29:11","HER3NK2F8E","ALL","Buy","0.118915490","126.14000","15.00","USD","","","15.00",""
"09/02/2022 16:28:18","GQL45ZSCHY","KO","Buy","0.244518705","61.34500","15.00","USD","","","15.00",""
"09/02/2022 09:10:10","JY7NR4UVG3","USD","Conversion","","","1.14","USD","0.87535","","1.14",""
"09/02/2022 09:10:10","JY7NR4UVG3","EUR","Conversion","","","-1.00","EUR","1.14240","0.00","-1.00",""
"09/02/2022 09:06:20","FKX2WEYEJ3","USD","Conversion","","","68.52","USD","0.87558","","68.52",""
"09/02/2022 09:06:20","FKX2WEYEJ3","EUR","Conversion","","","-60.00","EUR","1.14210","0.00","-60.00",""
"08/02/2022 16:05:13","WWCE3SNWX7","BP","Buy","0.291570349","32.44500","9.46","USD","","","9.46",""
"08/02/2022 16:05:01","QMEGELFNFQ","SHEL","Buy","0.276472214","54.25500","15.00","USD","","","15.00",""
"08/02/2022 16:04:15","X8QSC4EYK9","PSX","Buy","0.170010200","88.23000","15.00","USD","","","15.00",""
"08/02/2022 16:03:54","RJ2L7FMAA2","CVX","Buy","0.110701107","135.50000","15.00","USD","","","15.00",""
"08/02/2022 14:50:58","L892RFEN9N","SYY","Buy","0.259521183","77.06500","20.00","USD","","","20.00",""
"08/02/2022 14:34:37","VUU3JWKKQH","SPG","Buy","0.142257628","140.59000","20.00","USD","","","20.00",""
"08/02/2022 14:34:25","QELSRC6EUG","PFE","Buy","0.391274576","51.11500","20.00","USD","","","20.00",""
"08/02/2022 12:59:15","Q2YGXJM82H","USD","Conversion","","","68.50","USD","0.87581","","68.50",""
"08/02/2022 12:59:15","Q2YGXJM82H","EUR","Conversion","","","-60.00","EUR","1.14180","0.00","-60.00",""
"08/02/2022 12:01:31","ZU52J4USUF","TXN","Dividend","","","1.70","USD","","","1.45","0.25"
"07/02/2022 22:41:12","M64UJUZH9C","GD","Dividend","","","0.12","USD","","","0.11","0.01"
"07/02/2022 20:07:59","H4V2GWW38Y","ORCL","Buy","0.490887893","81.48500","40.00","USD","","","40.00",""
"07/02/2022 20:06:06","M4YALAXAY2","IBM","Sell","0.612971318","137.68500","84.40","USD","","","84.40",""
"07/02/2022 16:47:32","G695JHUZQ8","BLK","Buy","0.042834191","818.50500","35.06","USD","","","35.06",""
"07/02/2022 16:47:14","5NGRVAV4ZV","MSFT","Buy","0.158441987","302.95000","48.00","USD","","","48.00",""
"07/02/2022 16:46:30","QU3WHNUZXN","HPQ","Sell","1.268465095","37.37000","47.40","USD","","","47.40",""
"07/02/2022 16:45:42","VZRVSFKL89","ASML","Buy","0.050674119","651.22000","33.00","USD","","","33.00",""
"07/02/2022 16:39:56","WEVX2RJXFU","USD","Conversion","","","68.66","USD","0.87382","","68.66",""
"07/02/2022 16:39:56","WEVX2RJXFU","EUR","Conversion","","","-60.00","EUR","1.14440","0.00","-60.00",""
"07/02/2022 14:53:44","QF5EEJ6WCX","PEP","Buy","0.247611279","171.64000","42.50","USD","","","42.50",""
"07/02/2022 14:53:30","MEGYVM8CSQ","KO","Buy","0.328272466","60.92500","20.00","USD","","","20.00",""
"07/02/2022 14:53:07","9XZGJ7LWRV","UL","Sell","1.201673212","52.01010","62.50","USD","","","62.50",""
"07/02/2022 14:51:06","HALA2U2URS","AVGO","Buy","0.061084597","600.31500","36.67","USD","","","36.67",""
"07/02/2022 14:50:44","E9R7CKZZUG","JNJ","Buy","0.087981699","170.49000","15.00","USD","","","15.00",""
"07/02/2022 14:49:06","EKS9YUZGSL","AMGN","Buy","0.067765981","221.35000","15.00","USD","","","15.00",""
"07/02/2022 14:48:04","ZGN79YS533","QCOM","Sell","0.199382157","178.82000","35.65","USD","","","35.65",""
"07/02/2022 14:46:49","25K9FW73WJ","CVS","Sell","0.286110023","108.42000","31.02","USD","","","31.02",""
"07/02/2022 14:46:36","3KZ9J4SRQA","HD","Buy","0.056059953","359.61500","20.16","USD","","","20.16",""
"07/02/2022 14:46:19","UEJUEENJWS","ADP","Sell","0.097470636","206.80500","20.16","USD","","","20.16",""
"07/02/2022 14:45:16","EWKCXERRY5","SCHW","Buy","0.230493760","92.15000","21.24","USD","","","21.24",""
"07/02/2022 14:41:54","CSNLAGYXYX","KLAC","Sell","0.055986250","379.39000","21.24","USD","","","21.24",""
"07/02/2022 14:25:41","9XMXGX8N8X","","Buy","","","300.00","EUR","","","300.00",""
"04/02/2022 20:33:21","ZHW7538WXY","OHI","Buy","1.018751137","27.46500","27.98","USD","","","27.98",""
"04/02/2022 20:32:19","SKMRYQ7LCH","APD","Buy","0.028227324","265.70000","7.50","USD","","","7.50",""
"04/02/2022 20:32:05","JKJ6HEGWVS","TSLA","Sell","0.038120664","930.75500","35.48","USD","","","35.48",""
"04/02/2022 20:30:48","8EK3NMH39W","APD","Buy","0.131487499","266.18500","35.00","USD","","","35.00",""
"04/02/2022 20:30:04","W98HJGN77U","BMY","Sell","0.537180569","65.15500","35.00","USD","","","35.00",""
"04/02/2022 14:58:56","397U7KSEX4","ASML","Buy","0.090035485","646.74500","58.23","USD","","","58.23",""
"04/02/2022 14:58:42","9XM56ZWQR8","BLK","Buy","0.062603687","798.67500","50.00","USD","","","50.00",""
"04/02/2022 14:58:27","G3WG7KX9E2","F","Buy","2.000000000","17.79990","35.60","USD","","","35.60",""
"04/02/2022 14:58:13","7KMF9HJ47C","CLX","Buy","0.308952960","142.84000","44.13","USD","","","44.13",""
"04/02/2022 14:57:50","FRH9WCAF28","USD","Conversion","","","129.94","USD","0.87527","","129.94",""
"04/02/2022 14:57:50","FRH9WCAF28","EUR","Conversion","","","-113.74","EUR","1.14250","0.00","-113.74",""
"04/02/2022 10:29:05","QXKWFW4MMQ","USD","Conversion","","","57.35","USD","0.87176","","57.35",""
"04/02/2022 10:29:05","QXKWFW4MMQ","EUR","Conversion","","","-50.00","EUR","1.14710","0.00","-50.00",""
"04/02/2022 10:28:38","6VRXKR583C","","Buy","","","163.74","EUR","","","163.74",""
"03/02/2022 22:54:58","","USD","Balance adjustment","","","0.67","","","","",""
"03/02/2022 15:17:26","HZ3FMXQJYW","ERIE","Buy","0.029185575","183.99500","5.37","USD","","","5.37",""
"03/02/2022 15:17:14","CRQ4KX5885","HD","Buy","0.026909570","371.61500","10.00","USD","","","10.00",""
"03/02/2022 15:17:06","V5RNG25N5C","SMG","Buy","0.095648015","135.91500","13.00","USD","","","13.00",""
"03/02/2022 15:16:56","CZKJASSQNM","HON","Buy","0.102498398","195.12500","20.00","USD","","","20.00",""
"03/02/2022 15:16:47","U4QYVNYRSH","KLAC","Buy","0.038784243","386.75500","15.00","USD","","","15.00",""
